 10027    473      0.0000     38.1705     6275.7010      730.8160     0.0000     9.4807    1.1706E+00    4.7824E-01    3.6000E-01      4793   3917    946    476   2.90    1.1995E-01    5.7380E+00
 10010    485      3.0000     37.8744     6263.2560      888.9660     0.0000    20.1688    1.1649E+00    4.0995E-01    3.4500E-01      4433   3626    636    423   3.03    1.2666E-01    7.4570E+00
 10005    490      6.0000     52.1439     6088.6500     1066.0720    46.7760   119.4312    1.4285E+00    5.5182E-01    5.1000E-01      4668   2830    798    661   3.00    1.1554E-01    1.1504E+01
  9998    489     10.0000     57.7172     5855.7560     1150.6960    77.9610   113.2746    1.5095E+00    5.7257E-01    5.7000E-01      4492   2293    663    657   2.96    1.4189E-01    2.4600E+01
  9992    486     13.0000     63.6849     5685.6940     1332.8680     3.4970    89.7683    1.5966E+00    6.2256E-01    6.7500E-01      4385   1967    672    808   2.53    1.5878E-01    3.5766E+01
  9987    488     17.0000     64.0583     5639.5120     1137.9560     2.8640   112.0392    1.5990E+00    5.9282E-01    6.0000E-01      4381   2064    642    653   2.50    1.7990E-01    3.7176E+01
  9986    487     20.0000     67.2196     5602.4580     1134.8380     9.0560   114.7576    1.6476E+00    5.6450E-01    5.7000E-01      4345   1919    568    580   2.49    1.7997E-01    4.5736E+01
  9980    486     24.0000     74.5798     5547.3270     1086.6260    11.4080   108.0261    1.7606E+00    6.1684E-01    6.1500E-01      4368   1648    585    579   2.54    1.8617E-01    5.9793E+01
  9975    485     27.0000     76.2407     5513.7800      858.0500    19.4190   112.6043    1.7836E+00    6.1147E-01    5.4000E-01      4322   1729    566    412   2.47    1.6673E-01    2.6784E+01
  9967    483     31.0000     81.6654     5468.3220      755.1620    13.9700   109.2620    1.8629E+00    6.1027E-01    4.9500E-01      4330   1525    536    323   2.32    1.8473E-01    2.0556E+01
  9962    483     34.0000     84.7268     5414.9700     1286.0620    14.9550   109.4177    1.9035E+00    7.1049E-01    7.8000E-01      4252   1323    592    733   2.37    1.9972E-01    1.0080E+01
  9951    482     38.0000     88.9580     5343.0240     1181.0720    17.8130   113.5219    1.9589E+00    6.6938E-01    7.0500E-01      4281   1389    549    614   2.40    1.9600E-01    1.7080E+01
  9941    481     41.0000     93.4791     5306.1660      794.1940    15.9300   108.8721    2.0212E+00    6.7715E-01    6.0000E-01      4283   1219    504    375   2.23    2.0456E-01    2.4969E+01
  9934    479     45.0000     95.1744     5279.7990      992.6180    18.6170   112.3866    2.0431E+00    6.8691E-01    6.7500E-01      4308   1213    528    506   2.34    2.1314E-01    1.0419E+01
  9924    479     48.0000     94.7741     5250.6890      664.1700    11.4470   110.2520    2.0348E+00    6.9251E-01    5.8500E-01      4234   1230    532    335   2.17    2.1433E-01    2.9204E+01
  9918    478     51.0000    100.9458     5205.4740      971.7440    15.8070   111.6632    2.1168E+00    7.4168E-01    7.0500E-01      4185   1074    548    484   2.44    1.8566E-01    1.3707E+01
  9906    477     55.0000     99.2741     5193.9110      951.3160    10.1870   105.2445    2.0933E+00    7.0634E-01    6.6000E-01      4167   1162    518    458   2.11    2.2530E-01    2.4130E+01
  9904    477     58.0000    101.2644     5180.8360      898.3400     8.7260   102.6153    2.1197E+00    7.0226E-01    6.1500E-01      4100   1134    518    402   2.08    2.3308E-01    2.4404E+01
  9901    479     62.0000    102.6546     5170.0720     1021.1960    13.1650   109.6643    2.1379E+00    7.5712E-01    7.5000E-01      4090   1037    553    544   2.06    2.3031E-01    1.4493E+01
  9900    477     65.0000     99.9865     5143.5200      972.2740    12.7470   111.9224    2.0972E+00    7.4140E-01    7.2000E-01      4008   1036    533    504   2.06    2.4579E-01    2.3554E+01
  9897    477     69.0000    101.2910     5136.7540     1077.6680    13.5230   108.3184    2.1149E+00    7.5586E-01    7.8000E-01      3971    988    516    547   2.04    2.2242E-01    2.7873E+01
  9896    477     72.0000    107.3488     5111.2670      835.5880    13.2630   109.6386    2.1949E+00    7.4469E-01    6.7500E-01      3970   1010    537    433   2.01    2.0982E-01    2.3671E+01
  9895    475     76.0000    109.5860     5081.7530     1025.7800    12.5570   107.5254    2.2211E+00    8.1909E-01    8.2500E-01      4002    896    563    573   1.99    2.5247E-01    1.7354E+01
  9892    474     79.0000    111.6084     5065.9050      886.3060    11.6870   110.3686    2.2464E+00    7.9987E-01    7.5000E-01      4014    913    548    480   2.00    2.1849E-01    2.1990E+01
  9891    474     83.0000    112.1911     5060.0240     1148.7380    10.9930   104.9598    2.2535E+00    7.8112E-01    8.2500E-01      3978    896    518    583   1.97    2.5275E-01    3.0292E+01
  9891    473     86.0000    115.3600     5046.3790      760.9920    11.7390   107.6065    2.2937E+00    7.7008E-01    6.7500E-01      4044    946    541    386   1.97    2.3616E-01    2.8686E+01
  9890    474     90.0000    115.6150     5041.5240      935.0500    12.6270   109.8573    2.2964E+00    7.4161E-01    7.2000E-01      4000    922    483    443   1.96    2.2504E-01    4.3234E+01
